"STATION_CODE","STATION_NAME","LATIN_NAME","SAMPLE_DATE","TISSUE_NAME","SAMPLE_NO","REPNO","NAME","VALUE","FLAG1","FLAG2","UNIT","DETECTION_LIMIT","UNCERTAINTY","QUANTIFICATION_LIMIT","APPROVED","REMARK_sample","REMARK_chem","STATION_ID","SAMPLE_ID","METHOD_ID","VALUE_ID","TISSUE_ID","TAXONOMY_CODE_ID","MYEAR"
"BL5","Bie","Mytilus edulis",2016-03-16,"Whole soft body",1,1,"Monobutyltinn (MBT)",0.3,"<",NA,"UG_P_KG",NA,NA,0.3,1,NA,NA,67479,246964,35672,2018075,7,8859,2016
"BL5","Bie","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"Benzo[a]pyren",0.757,NA,NA,"NG_P_G",NA,NA,NA,1,NA,NA,67479,242172,36470,1875358,7,8859,2018
"BL5","Bie","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"Monobutyltinn (MBT)-Sn",2.4,NA,NA,"NG_P_G",NA,NA,NA,1,NA,NA,67479,242172,36614,1875382,7,8859,2018
"BL5","Bie","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"Kadmium",0.14,NA,NA,"MG_P_KG",NA,25,0.001,1,NA,NA,67479,242172,35667,1875404,7,8859,2018
"BL5","Bie","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"Fettinnhold",0.326,NA,NA,"PERCENT",NA,NA,NA,1,NA,NA,67479,242172,35491,1875362,7,8859,2018
"BL5","Bie","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"Sum 6 DIN-PCB eksl. LOQ",0.404,NA,NA,"NG_P_G",NA,NA,NA,1,NA,NA,67479,242172,36569,1875375,7,8859,2018
"BL5","Bie","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"Arsen",2.8,NA,NA,"MG_P_KG",NA,30,0.05,1,NA,NA,67479,242172,35669,1875344,7,8859,2018
"BL5","Bie","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"Tributyltinn (TBT)-Sn",8.3,NA,NA,"NG_P_G",NA,NA,NA,1,NA,NA,67479,242172,36617,1875363,7,8859,2018
"BL5","Bie","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Trifenyltinn (TPhT)-Sn",0.27,"<",NA,"NG_P_G",NA,0,NA,1,NA,NA,67479,246672,36618,2014350,7,8859,2021
"BL5","Bie","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Monooktyltinn (MOT)",0.79,"<",NA,"NG_P_G",NA,0,NA,1,NA,NA,67479,246672,36518,2014340,7,8859,2021
"BL5","Bie","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Fluoren",4,"<",NA,"UG_P_KG",NA,0,NA,1,NA,NA,67479,246672,36362,2014361,7,8859,2021
"BL5","Bie","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Tributyltinn (TBT)-Sn",7.5,NA,NA,"NG_P_G",NA,0,NA,1,NA,NA,67479,246672,36617,2014349,7,8859,2021
"BL5","Bie","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Nikkel",0.1,NA,NA,"MG_P_KG",NA,0,NA,1,NA,NA,67479,246672,35655,2014375,7,8859,2021
"BL5","Bie","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Sum 16 EPA-PAH inkl. LOQ",76.8,NA,NA,"UG_P_KG",NA,0,NA,1,NA,NA,67479,246672,31233,2014354,7,8859,2021
"BL5","Bie","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Trifenyltinn (TPhT)",0.79,"<",NA,"NG_P_G",NA,0,NA,1,NA,NA,67479,246672,36520,2014342,7,8859,2021
"BL5","Bie","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Benzo[b,j]fluoranten",1.76,NA,NA,"UG_P_KG",NA,0,NA,1,NA,NA,67479,246672,36366,2014367,7,8859,2021
"BL5","Bie","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Monobutyltinn (MBT)-Sn",1,NA,NA,"NG_P_G",NA,0,NA,1,NA,NA,67479,246672,36614,2014346,7,8859,2021
"BL5","Bie","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"PCB 169",3.52,"<",NA,"PG_P_G",NA,NA,2.4,1,NA,NA,67479,242172,36563,1875357,7,8859,2018
"BL5","Bie","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"Trisykloheksyltinn (TCHT)-Sn",0.51,"<",NA,"NG_P_G",NA,NA,NA,1,NA,NA,67479,242172,36619,1875389,7,8859,2018
"BL5","Bie","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Tetrabutyltinn (TTBT)-Sn",0.27,"<",NA,"NG_P_G",NA,0,NA,1,NA,NA,67479,246672,36616,2014348,7,8859,2021
"BL5","Bie","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Benzo[a]antracen",0.929,NA,NA,"UG_P_KG",NA,0,NA,1,NA,NA,67479,246672,36367,2014334,7,8859,2021
"BL5","Bie","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Dioktyltinn-Sn (DOT-Sn)",0.27,"<",NA,"NG_P_G",NA,0,NA,1,NA,NA,67479,246672,36613,2014345,7,8859,2021
"BL5","Bie","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"Trifenyltinn (TPhT)-Sn",0.78,NA,NA,"NG_P_G",NA,NA,NA,1,NA,NA,67479,242172,36618,1875388,7,8859,2018
"BL5","Bie","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Fenantren",7.2,"<",NA,"UG_P_KG",NA,0,NA,1,NA,NA,67479,246672,36371,2014363,7,8859,2021
"BL5","Bie","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Acenaften",4,"<",NA,"UG_P_KG",NA,0,NA,1,NA,NA,67479,246672,36357,2014356,7,8859,2021
"BL5","Bie","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Benzo[k]fluoranten",0.511,NA,NA,"UG_P_KG",NA,0,NA,1,NA,NA,67479,246672,36368,2014335,7,8859,2021
"BL5","Bie","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Fettinnhold",1.35,NA,NA,"PERCENT",NA,0,NA,1,NA,NA,67479,246672,33351,2014352,7,8859,2021
"BL5","Bie","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Antracen",0.7,"<",NA,"UG_P_KG",NA,0,NA,1,NA,NA,67479,246672,36359,2014358,7,8859,2021
"BL5","Bie","Mytilus edulis",2016-03-16,"Whole soft body",1,1,"Dioktyltinn (DOT)",0.4,"<",NA,"UG_P_KG",NA,NA,0.4,1,NA,NA,67479,246964,36342,2018093,7,8859,2016
"BL5","Bie","Mytilus edulis",2016-03-16,"Whole soft body",1,1,"Pyren",9.2,NA,NA,"UG_P_KG",NA,50,0.5,1,NA,NA,67479,246964,36364,2018072,7,8859,2016
"BL5","Bie","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Naftalen",50,"<",NA,"UG_P_KG",NA,0,NA,1,NA,NA,67479,246672,36370,2014337,7,8859,2021
"BL5","Bie","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Krysen",1.72,NA,NA,"UG_P_KG",NA,0,NA,1,NA,NA,67479,246672,36688,2014366,7,8859,2021
"BL5","Bie","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Trisykloheksyltinn (TCHT)",1.6,"<",NA,"NG_P_G",NA,0,NA,1,NA,NA,67479,246672,36514,2014343,7,8859,2021
"BL5","Bie","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Kvikksølv",0.008,NA,NA,"MG_P_KG",NA,NA,NA,1,NA,NA,67479,246672,33676,2014355,7,8859,2021
"BL5","Bie","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Acenaftylen",0.324,"<",NA,"UG_P_KG",NA,0,NA,1,NA,NA,67479,246672,36358,2014357,7,8859,2021
"BL5","Bie","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Sink",17,NA,NA,"MG_P_KG",NA,0,NA,1,NA,NA,67479,246672,35656,2014376,7,8859,2021
"BL5","Bie","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Tributyltinn (TBT)",18,NA,NA,"NG_P_G",NA,0,NA,1,NA,NA,67479,246672,36517,2014339,7,8859,2021
"BL5","Bie","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Kobber",1,NA,NA,"MG_P_KG",NA,0,NA,1,NA,NA,67479,246672,35668,2014373,7,8859,2021
"BL5","Bie","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Dibutyltinn (DBT)",3.9,NA,NA,"NG_P_G",NA,0,NA,1,NA,NA,67479,246672,36516,2014338,7,8859,2021
"BL5","Bie","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Trisykloheksyltinn (TCHT)-Sn",0.51,"<",NA,"NG_P_G",NA,0,NA,1,NA,NA,67479,246672,36619,2014351,7,8859,2021
"BL5","Bie","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Dibutyltinn-Sn (DBT-Sn)",2,NA,NA,"NG_P_G",NA,0,NA,1,NA,NA,67479,246672,36612,2014344,7,8859,2021
"BL5","Bie","Mytilus edulis",2016-03-16,"Whole soft body",1,1,"Fluoranten",15,NA,NA,"UG_P_KG",NA,60,0.5,1,NA,NA,67479,246964,36365,2018073,7,8859,2016
"BL5","Bie","Mytilus edulis",2016-03-16,"Whole soft body",1,1,"Benzo[a]pyren",0.51,NA,NA,"UG_P_KG",NA,70,0.5,1,NA,NA,67479,246964,36360,2018068,7,8859,2016
"BL5","Bie","Mytilus edulis",2016-03-16,"Whole soft body",1,1,"Kvikksølv",0.018,NA,NA,"MG_P_KG",NA,30,0.005,1,NA,NA,67479,246964,35532,2018082,7,8859,2016
"BL5","Bie","Mytilus edulis",2016-03-16,"Whole soft body",1,1,"Benzo[g,h,i]perylen",0.83,NA,NA,"UG_P_KG",NA,70,0.5,1,NA,NA,67479,246964,36361,2018069,7,8859,2016
"BL5","Bie","Mytilus edulis",2016-03-16,"Whole soft body",1,1,"Fenantren",8.1,NA,NA,"UG_P_KG",NA,40,0.5,1,NA,NA,67479,246964,36371,2018089,7,8859,2016
"BL5","Bie","Mytilus edulis",2016-03-16,"Whole soft body",1,1,"Kobber",1.3,NA,NA,"MG_P_KG",NA,25,0.02,1,NA,NA,67479,246964,35494,2018086,7,8859,2016
"BL5","Bie","Mytilus edulis",2016-03-16,"Whole soft body",1,1,"Antracen",0.5,"<",NA,"UG_P_KG",NA,70,0.5,1,NA,NA,67479,246964,36359,2018067,7,8859,2016
"BL5","Bie","Mytilus edulis",2016-03-16,"Whole soft body",1,1,"Dibenzo[a,h]antracen",0.5,"<",NA,"UG_P_KG",NA,60,0.5,1,NA,NA,67479,246964,36369,2018080,7,8859,2016
"BL5","Bie","Mytilus edulis",2016-03-16,"Whole soft body",1,1,"Arsen",3.2,NA,NA,"MG_P_KG",NA,30,0.05,1,NA,NA,67479,246964,35555,2018083,7,8859,2016
"BL5","Bie","Mytilus edulis",2016-03-16,"Whole soft body",1,1,"Monooktyltinn (MOT)",1,NA,NA,"UG_P_KG",NA,NA,0.4,1,NA,NA,67479,246964,36341,2018092,7,8859,2016
"BL5","Bie","Mytilus edulis",2016-03-16,"Whole soft body",1,1,"Fluoren",0.88,NA,NA,"UG_P_KG",NA,60,0.5,1,NA,NA,67479,246964,36362,2018070,7,8859,2016
"BL5","Bie","Mytilus edulis",2016-03-16,"Whole soft body",1,1,"Benzo[b,j]fluoranten",3.8,NA,NA,"UG_P_KG",NA,60,0.5,1,NA,NA,67479,246964,36366,2018074,7,8859,2016
"BL5","Bie","Mytilus edulis",2016-03-16,"Whole soft body",1,1,"Sink",21,NA,NA,"MG_P_KG",NA,25,0.5,1,NA,NA,67479,246964,35559,2018077,7,8859,2016
"BL5","Bie","Mytilus edulis",2016-03-16,"Whole soft body",1,1,"Krysen+Trifenylen",7,NA,NA,"UG_P_KG",NA,50,0.5,1,NA,NA,67479,246964,36372,2018088,7,8859,2016
"BL5","Bie","Mytilus edulis",2016-03-16,"Whole soft body",1,1,"Kadmium",0.11,NA,NA,"MG_P_KG",NA,25,0.001,1,NA,NA,67479,246964,35557,2018085,7,8859,2016
"BL5","Bie","Mytilus edulis",2016-03-16,"Whole soft body",1,1,"Fettinnhold",2.1,NA,NA,"PERCENT",NA,20,0.1,1,NA,NA,67479,246964,35491,2018097,7,8859,2016
"BL5","Bie","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Benzo[g,h,i]perylen",0.516,NA,NA,"UG_P_KG",NA,0,NA,1,NA,NA,67479,246672,36361,2014360,7,8859,2021
"BL5","Bie","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Fluoranten",2.41,NA,NA,"UG_P_KG",NA,0,NA,1,NA,NA,67479,246672,36365,2014365,7,8859,2021
"BL5","Bie","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Dioktyltinn (DOT)",0.79,"<",NA,"NG_P_G",NA,0,NA,1,NA,NA,67479,246672,36519,2014341,7,8859,2021
"BL5","Bie","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Indeno[1,2,3-cd]pyren",0.397,NA,NA,"UG_P_KG",NA,0,NA,1,NA,NA,67479,246672,36363,2014362,7,8859,2021
"BL5","Bie","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Pyren",1.66,NA,NA,"UG_P_KG",NA,0,NA,1,NA,NA,67479,246672,36364,2014364,7,8859,2021
"BL5","Bie","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Dibenzo[a,h]antracen",0.324,"<",NA,"UG_P_KG",NA,0,NA,1,NA,NA,67479,246672,36369,2014336,7,8859,2021
"BL5","Bie","Mytilus edulis",2016-03-16,"Whole soft body",1,1,"Dibutyltinn (DBT)",3.4,NA,NA,"UG_P_KG",NA,NA,0.3,1,NA,NA,67479,246964,36339,2018090,7,8859,2016
"BL5","Bie","Mytilus edulis",2016-03-16,"Whole soft body",1,1,"Tributyltinn (TBT)",29.9,NA,NA,"UG_P_KG",NA,NA,0.3,1,NA,NA,67479,246964,36340,2018091,7,8859,2016
"BL5","Bie","Mytilus edulis",2016-03-16,"Whole soft body",1,1,"Indeno[1,2,3-cd]pyren",0.5,"<",NA,"UG_P_KG",NA,70,0.5,1,NA,NA,67479,246964,36363,2018071,7,8859,2016
"BL5","Bie","Mytilus edulis",2016-03-16,"Whole soft body",1,1,"Acenaften",0.5,"<",NA,"UG_P_KG",NA,60,0.5,1,NA,NA,67479,246964,36357,2018065,7,8859,2016
"BL5","Bie","Mytilus edulis",2016-03-16,"Whole soft body",1,1,"Tørrstoff %",17,NA,NA,"PERCENT",NA,12,0.02,1,NA,NA,67479,246964,36352,2018096,7,8859,2016
"BL5","Bie","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Kadmium",0.12,NA,NA,"MG_P_KG",NA,0,NA,1,NA,NA,67479,246672,35667,2014372,7,8859,2021
"BL5","Bie","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Arsen",1.8,NA,NA,"MG_P_KG",NA,0,NA,1,NA,NA,67479,246672,35669,2014370,7,8859,2021
"BL5","Bie","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Bly",0.2,NA,NA,"MG_P_KG",NA,0,NA,1,NA,NA,67479,246672,35670,2014371,7,8859,2021
"BL5","Bie","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Monooktyltinn (MOT)-Sn",0.4,"<",NA,"NG_P_G",NA,0,NA,1,NA,NA,67479,246672,36615,2014347,7,8859,2021
"BL5","Bie","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Benzo[a]pyren",0.324,"<",NA,"UG_P_KG",NA,0,NA,1,NA,NA,67479,246672,36360,2014359,7,8859,2021
"BL5","Bie","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Krom",0.06,NA,NA,"MG_P_KG",NA,0,NA,1,NA,NA,67479,246672,35671,2014374,7,8859,2021
"BL5","Bie","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Tetrabutyltinn (TetraBT)",0.79,"<",NA,"NG_P_G",NA,0,NA,1,NA,NA,67479,246672,36521,2014369,7,8859,2021
"BL5","Bie","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Monobutyltinn (MBT)",1.5,NA,NA,"NG_P_G",NA,0,NA,1,NA,NA,67479,246672,36515,2014368,7,8859,2021
"BL5","Bie","Mytilus edulis",2016-03-16,"Whole soft body",1,1,"Krom",0.22,NA,NA,"MG_P_KG",NA,50,0.03,1,NA,NA,67479,246964,35542,2018087,7,8859,2016
"BL5","Bie","Mytilus edulis",2016-03-16,"Whole soft body",1,1,"Trisykloheksyltinn (TCHT)",0.3,"<",NA,"UG_P_KG",NA,NA,0.3,1,NA,NA,67479,246964,36344,2018095,7,8859,2016
"BL5","Bie","Mytilus edulis",2016-03-16,"Whole soft body",1,1,"Bly",0.27,NA,NA,"MG_P_KG",NA,40,0.03,1,NA,NA,67479,246964,35556,2018084,7,8859,2016
"BL5","Bie","Mytilus edulis",2016-03-16,"Whole soft body",1,1,"Sum PAH 16",50,NA,NA,"UG_P_KG",NA,60,NA,1,NA,NA,67479,246964,35495,2018064,7,8859,2016
"BL5","Bie","Mytilus edulis",2016-03-16,"Whole soft body",1,1,"Benzo[a]antracen",1.7,NA,NA,"UG_P_KG",NA,60,0.5,1,NA,NA,67479,246964,36367,2018078,7,8859,2016
"BL5","Bie","Mytilus edulis",2016-03-16,"Whole soft body",1,1,"Trifenyltinn (TPhT)",1.2,NA,NA,"UG_P_KG",NA,NA,0.3,1,NA,NA,67479,246964,36343,2018094,7,8859,2016
"BL6","Nymo","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"PCB 28",0.303,"<",NA,"NG_P_G",NA,NA,0.2,1,NA,NA,67480,242167,36552,1875194,7,8859,2018
"BL6","Nymo","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"Krom",0.2,NA,NA,"MG_P_KG",NA,50,0.03,1,NA,NA,67480,242167,35671,1875220,7,8859,2018
"BL6","Nymo","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"Benzo[b,j]fluoranten",1.51,NA,NA,"NG_P_G",NA,NA,NA,1,NA,NA,67480,242167,36477,1875185,7,8859,2018
"BL6","Nymo","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"Benzo[a]antracen",0.476,NA,NA,"NG_P_G",NA,NA,NA,1,NA,NA,67480,242167,36478,1875206,7,8859,2018
"BL6","Nymo","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"Fettinnhold",2.74,NA,NA,"PERCENT",NA,NA,NA,1,NA,NA,67480,242167,35491,1875214,7,8859,2018
"BL6","Nymo","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"Sum 16 EPA-PAH ekskl. LOQ",7.37,NA,NA,"NG_P_G",NA,NA,NA,1,NA,NA,67480,242167,31012,1875189,7,8859,2018
"BL6","Nymo","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"Indeno[1,2,3-cd]pyren",0.346,NA,NA,"NG_P_G",NA,NA,NA,1,NA,NA,67480,242167,36473,1875208,7,8859,2018
"BL6","Nymo","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"PCB 156",13.4,NA,NA,"PG_P_G",NA,0,4.4,1,NA,NA,67480,242167,36571,1875166,7,8859,2018
"BL6","Nymo","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"Sum 16 EPA-PAH inkl. LOQ",70,NA,NA,"NG_P_G",NA,NA,NA,1,NA,NA,67480,242167,31014,1875188,7,8859,2018
"BL6","Nymo","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"Pyren",1.31,NA,NA,"NG_P_G",NA,NA,NA,1,NA,NA,67480,242167,36474,1875197,7,8859,2018
"BL6","Nymo","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"Bly",0.22,NA,NA,"MG_P_KG",NA,40,0.03,1,NA,NA,67480,242167,35670,1875225,7,8859,2018
"BL6","Nymo","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"Acenaftylen",0.32,"<",NA,"NG_P_G",NA,NA,NA,1,NA,NA,67480,242167,36468,1875177,7,8859,2018
"BL6","Nymo","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"Nikkel",0.28,NA,NA,"MG_P_KG",NA,40,0.04,1,NA,NA,67480,242167,35655,1875211,7,8859,2018
"BL6","Nymo","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"PCB 126",1.45,NA,NA,"PG_P_G",NA,0,0.5,1,NA,NA,67480,242167,36560,1875170,7,8859,2018
"BL6","Nymo","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"Fluoranten",1.93,NA,NA,"NG_P_G",NA,NA,NA,1,NA,NA,67480,242167,36475,1875168,7,8859,2018
"BL6","Nymo","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"PCB 118",169,NA,NA,"PG_P_G",NA,0,28,1,NA,NA,67480,242167,36443,1875176,7,8859,2018
"BL6","Nymo","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"Monooktyltinn (MOT)",0.77,"<",NA,"NG_P_G",NA,NA,5,1,NA,NA,67480,242167,36518,1875187,7,8859,2018
"BL6","Nymo","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"Arsen",2.1,NA,NA,"MG_P_KG",NA,30,0.05,1,NA,NA,67480,242167,35669,1875204,7,8859,2018
"BL6","Nymo","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"PCB 105",67.3,NA,NA,"PG_P_G",NA,0,7.8,1,NA,NA,67480,242167,36570,1875193,7,8859,2018
"BL6","Nymo","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"Acenaften",1.32,"<",NA,"NG_P_G",NA,NA,NA,1,NA,NA,67480,242167,36467,1875192,7,8859,2018
"BL6","Nymo","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Pyren",1.7,"<",NA,"UG_P_KG",NA,0,NA,1,NA,NA,67480,246673,36364,2014407,7,8859,2021
"BL6","Nymo","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Krysen",1.21,NA,NA,"UG_P_KG",NA,0,NA,1,NA,NA,67480,246673,36688,2014409,7,8859,2021
"BL6","Nymo","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Trifenyltinn (TPhT)",1,"<",NA,"NG_P_G",NA,0,NA,1,NA,NA,67480,246673,36520,2014385,7,8859,2021
"BL6","Nymo","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Kvikksølv",0.005,"<",NA,"MG_P_KG",NA,NA,NA,1,NA,NA,67480,246673,33676,2014398,7,8859,2021
"BL6","Nymo","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Tributyltinn (TBT)-Sn",16,NA,NA,"NG_P_G",NA,0,NA,1,NA,NA,67480,246673,36617,2014392,7,8859,2021
"BL6","Nymo","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Fenantren",8.5,"<",NA,"UG_P_KG",NA,0,NA,1,NA,NA,67480,246673,36371,2014406,7,8859,2021
"BL6","Nymo","Mytilus edulis",2016-03-16,"Whole soft body",1,1,"Antracen",0.5,"<",NA,"UG_P_KG",NA,70,0.5,1,NA,NA,67480,246965,36359,2018101,7,8859,2016
"BL6","Nymo","Mytilus edulis",2016-03-16,"Whole soft body",1,1,"Benzo[b,j]fluoranten",3.4,NA,NA,"UG_P_KG",NA,60,0.5,1,NA,NA,67480,246965,36366,2018108,7,8859,2016
"BL6","Nymo","Mytilus edulis",2016-03-16,"Whole soft body",1,1,"Fluoren",0.77,NA,NA,"UG_P_KG",NA,60,0.5,1,NA,NA,67480,246965,36362,2018104,7,8859,2016
"BL6","Nymo","Mytilus edulis",2016-03-16,"Whole soft body",1,1,"Dibutyltinn (DBT)",10.2,NA,NA,"UG_P_KG",NA,NA,0.3,1,NA,NA,67480,246965,36339,2018124,7,8859,2016
"BL6","Nymo","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"Tributyltinn (TBT)-Sn",18,NA,NA,"NG_P_G",NA,NA,NA,1,NA,NA,67480,242167,36617,1875195,7,8859,2018
"BL6","Nymo","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"Dioktyltinn (DOT)",0.77,"<",NA,"NG_P_G",NA,NA,5,1,NA,NA,67480,242167,36519,1875181,7,8859,2018
"BL6","Nymo","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"Monobutyltinn (MBT)-Sn",2.5,NA,NA,"NG_P_G",NA,NA,NA,1,NA,NA,67480,242167,36614,1875196,7,8859,2018
"BL6","Nymo","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"PCB 157",3.72,NA,NA,"PG_P_G",NA,0,0.82,1,NA,NA,67480,242167,36562,1875186,7,8859,2018
"BL6","Nymo","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"PCB 81",0.818,"<",NA,"PG_P_G",NA,NA,0.54,1,NA,NA,67480,242167,36558,1875207,7,8859,2018
"BL6","Nymo","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"Tetrabutyltinn (TetraBT)",0.77,"<",NA,"NG_P_G",NA,NA,5,1,NA,NA,67480,242167,36521,1875226,7,8859,2018
"BL6","Nymo","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"WHO(2005)-PCB TEQ eksl. LOQ",0.155,NA,NA,"PG_P_G",NA,NA,NA,1,NA,NA,67480,242167,36565,1875215,7,8859,2018
"BL6","Nymo","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"PCB 169",3.64,"<",NA,"PG_P_G",NA,NA,2.4,1,NA,NA,67480,242167,36563,1875184,7,8859,2018
"BL6","Nymo","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"Benzo[g,h,i]perylen",0.451,NA,NA,"NG_P_G",NA,NA,NA,1,NA,NA,67480,242167,36471,1875171,7,8859,2018
"BL6","Nymo","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"Sum 6 DIN-PCB eksl. LOQ",0.401,NA,NA,"NG_P_G",NA,NA,NA,1,NA,NA,67480,242167,36569,1875164,7,8859,2018
"BL6","Nymo","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"Fluoren",1.26,"<",NA,"NG_P_G",NA,NA,NA,1,NA,NA,67480,242167,36472,1875191,7,8859,2018
"BL6","Nymo","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"Tributyltinn (TBT)",43,NA,NA,"NG_P_G",NA,NA,5,1,NA,NA,67480,242167,36517,1875217,7,8859,2018
"BL6","Nymo","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"PCB 189",1.49,NA,NA,"PG_P_G",NA,0,0.8,1,NA,NA,67480,242167,36564,1875219,7,8859,2018
"BL6","Nymo","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"Krysen",0.868,NA,NA,"NG_P_G",NA,NA,NA,1,NA,NA,67480,242167,36476,1875203,7,8859,2018
"BL6","Nymo","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"Fenantren",3.07,"<",NA,"NG_P_G",NA,NA,NA,1,NA,NA,67480,242167,36466,1875209,7,8859,2018
"BL6","Nymo","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"Tørrstoff %",15,NA,NA,"PERCENT",NA,12,0.02,1,NA,NA,67480,242167,36352,1875212,7,8859,2018
"BL6","Nymo","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"Monobutyltinn (MBT)",3.7,NA,NA,"NG_P_G",NA,NA,5,1,NA,NA,67480,242167,36515,1875205,7,8859,2018
"BL6","Nymo","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"Trisykloheksyltinn (TCHT)-Sn",0.49,"<",NA,"NG_P_G",NA,NA,NA,1,NA,NA,67480,242167,36619,1875200,7,8859,2018
